lemma	wordform	tags	checked
χănti	χănλət	V;PRS;ARGNO3;ARGNOP	FALSE
χănti	χănλəλaλ	V;PRS;ARGNO3;ARGNOP;ARGAC{D/P}	FALSE
χari	χar	N;NOM;SG	FALSE
χăr	χăr	N;NOM;SG	FALSE
χar mʉw	χar mʉw	N;NOM;SG	FALSE
χar surət	χar surət	N;NOM;SG	FALSE
	χăra		FALSE
χăr	χăra	N;DAT;SG	FALSE
χăr	χăren	N;DAT;SG	FALSE
χăr	χăren	N;PSS2S;NOM;SG	FALSE
	χărena		FALSE
χăr	χărewna	N;PSS1P;LOC;SG	FALSE
	χăreλa		FALSE
	χăreλən		FALSE
χăr	χărən	N;LOC;SG	FALSE
χăr	χărəp	ADJ	FALSE
χăr	χărət	N;PL;NOM	FALSE
	χări		FALSE
χări	χărija	N;DAT;SG	FALSE
χăr	χărijen	N;LOC;SG	FALSE
χări	χărijən	N;LOC;SG	FALSE
χari	χarijətən	N;PL;LOC	FALSE
	χărijəλ		FALSE
χarśi	χarśi	ADJ	FALSE
	χarti		FALSE
χăr	χărλ	N;PSS3S;NOM;SG	FALSE
χaś	χaś	ADV	FALSE
χaś	χaś	PART	FALSE
χaś	χaś	V;ARGNO3;ARGNOS	FALSE
χăś	χăś	ADV	FALSE
χăś	χăś	PART	FALSE
χăš	χăš	N;NOM;SG	FALSE
χaś	χaśa	V;IMP;ARGNOS;ARGNO3;ARGNOS	FALSE
χăśti	χăśa	V;ARGNO3;ARGNOS	FALSE
χăšap	χăšap	N;NOM;SG	FALSE
	χăšapəna		FALSE
χăšap	χăšapλan	N;PL;PSS2S;NOM	FALSE
χăšap	χăšapλen	N;PRS;PSS2S;NOM;SG	FALSE
χăś	χăśəm	V.PTCP;PST	FALSE
χaś	χaśəs	V;PST;ARGNO3;ARGNOS	FALSE
χăśti	χăśəs	V;PST;ARGNO3;ARGNOS	FALSE
χaśijəλ	χaśijəλ	V;ARGNO3;ARGNOS	FALSE
	χăśijəλsəm		FALSE
χăśti	χăśijλəs	V;PST;ARGNO3;ARGNOS	FALSE
χăś	χăśman	V.CVB	FALSE
χăš	χăšman	V.CVB	FALSE
χaś	χaśmaλ	V;PST;INFER;ARGNO3;ARGNOS	FALSE
χăśti	χăśmaλ	V;PST;INFER;ARGNO3;ARGNOS	FALSE
χăśməλ	χăśməλ	V;ARGNO3;ARGNOS	FALSE
χăśti	χăśsa	V;PST;PASS;ARGNO3;ARGNOS	FALSE
χăśti	χăśsaŋən	V;PST;ARGNO3;ARGNOD	FALSE
χaś	χaśsəm	V;PST;ARGNO1;ARGNOS	FALSE
χaś	χaśsəŋən	V;PST;ARGNO3;ARGNOD	FALSE
	χăśsəŋən		FALSE
χăśti	χăśsət	V;PST;ARGNO3;ARGNOP	FALSE
χăš	χăšsət	V;PST;ARGNO3;ARGNOP	FALSE
χăš	χăšti	V.PTCP;PRS	FALSE
χăśti	χăśλəmən	V;PRS;ARGNO1;ARGNOD	FALSE
χătˊ	χătˊəλ	V;PRS;ARGNO3;ARGNOS	FALSE
χătˊś	χătˊśa	V;ARGNO3;ARGNOS	FALSE
	χătˊśəm	V.PTCP;PST	FALSE
χătˊśə	χătˊśəsλe	V;PST;ARGNO3;ARGNOS;ARGAC	FALSE
χătˊśə	χătˊśəλəm	V;PRS;ARGNO1;ARGNOS	FALSE
χătˊśə	χătˊśəλɛm	V;PRS;ARGNO1;ARGNOS	FALSE
χaś	χatˊtˊəm	V;PRS;ARGNO1;ARGNOS	FALSE
χaś	χatˊtˊən	V;PRS;ARGNO2;ARGNOS	FALSE
χătˊ	χătˊλ	V;PRS;ARGNO3;ARGNOS	FALSE
χătˊ	χătˊλət	V;PRS;ARGNO3;ARGNOP	FALSE
χătˊ	χătˊλəw	V;PRS;ARGNO1;ARGNOP	FALSE
χatanzeew	χatanzeew	N;NOM;SG	FALSE
χatəmə	χatəma	V;IMP;ARGNOS;ARGNO3;ARGNOS	FALSE
χatəmə	χatəməs	V;PST;ARGNO3;ARGNOS	FALSE
	χătəməs		FALSE
χătəməti	χătəməs	V;PST;ARGNO3;ARGNOS	FALSE
χătəm	χătəməsəm	V;PST;ARGNO1;ARGNOS	FALSE
χătəməti	χătəməsət	V;PST;ARGNO3;ARGNOP	FALSE
χatəmə	χatəməλəm	V;PRS;ARGNO1;ARGNOS	FALSE
χătəm	χătəməλəs	V;PRS;PST;ARGNO3;ARGNOS	FALSE
	χătəməλi		FALSE
χătti	χătəmtəs	V;PST;ARGNO3;ARGNOS	FALSE
χătti	χătəs	V;PST;ARGNO3;ARGNOS	FALSE
χătətˊ	χătətˊλˊəman	V.CVB	FALSE
χatətˊλˊə	χatətˊλˊətaλ	V;PRS;INFER;ARGNO3;ARGNOS	FALSE
χatətˊλˊə	χatətˊλˊəλ	V;PRS;ARGNO3;ARGNOS	FALSE
χatətˊλˊə	χatətˊλəλ	V;PRS;ARGNO3;ARGNOS	FALSE
χătətλˊə	χătətλˊəλ	V;PRS;ARGNO3;ARGNOS	FALSE
χatəλ	χatəλ	ADV	FALSE
χatλ	χatəλ	N;NOM;SG	FALSE
χăt	χătəλ	N;PRS;NOM;SG	FALSE
χătəλ	χătəλ	N;NOM;SG	FALSE
χătəλ	χătəλa	N;DAT;SG	FALSE
χătəλ	χătəλən	N;LOC;SG	FALSE
χătti	χătɛməs	V;PST;ARGNO3;ARGNOS	FALSE
χătti	χătijəλ	V;PRS;ARGNO3;ARGNOS	FALSE
	χătśaλən		FALSE
	χătśəm		FALSE
χătśə	χătśəman	V.CVB	FALSE
χătśəti	χătśəs	V;PST;ARGNO3;ARGNOS	FALSE
χătśəti	χătśəsət	V;PST;ARGNO3;ARGNOP	FALSE
χătśəti	χătśəsλe	V;PST;ARGNO3;ARGNOS;ARGAC	FALSE
χătśəti	χătśəλλe	V;ARGNO3;ARGNOS;ARGNO3;ARGNOS;ARGAC	FALSE
χaś	χatśi	V;ARGNO3;ARGNOS	FALSE
χaś	χatśi	V;ARGNO3;ARGNOS	FALSE
χătśi	χătśi	V;ARGNO3;ARGNOS	FALSE
χăś	χătśi	V.PTCP;PRS	FALSE
χatλ	χatλ	N;NOM;SG	FALSE
χătλ	χătλ	N;NOM;SG	FALSE
χatλ	χatλa	N;DAT;SG	FALSE
χătλ	χătλa	N;DAT;SG	FALSE
χatλəλn	χatλaλən	ADV	FALSE
χătλ	χătλaλən	N;PSS3S;LOC;SG	FALSE
χatλ	χatλen	N;PSS2S;NOM;SG	FALSE
χătλ	χătλen	N;PSS2S;NOM;SG	FALSE
χătλ	χătλew	N;PSS1P;NOM;SG	FALSE
χătλ	χătλewən	N;PSS1P;LOC;SG	FALSE
χătλ	χătλeλ	N;PSS3P;NOM;SG	FALSE
χatλ	χatλən	N;LOC;SG	FALSE
χătλ	χătλən	N;LOC;SG	FALSE
χătλ	χătλəŋ	ADJ	FALSE
χătλ	χătλət	N;PL;NOM	FALSE
χatλ	χatλətən	N;PL;LOC	FALSE
χatλ	χatλəλ	N;PSS3S;NOM;SG	FALSE
χatλəλn	χatλəλ	ADV	FALSE
χătλ	χătλɛm	N;PSS1S;NOM;SG	FALSE
χătλ	χătλɛmn	N;PSS1S;LOC;SG	FALSE
χatλ	χatλijen	N;PSS2S;NOM;SG	FALSE
χătλ	χătλijeλən	N;PSS3S;LOC;SG	FALSE
χătλ	χătλλaλ	N;PL;PSS3S;NOM	FALSE
χăλti	χăλ	V;PRS;ARGNO3;ARGNOS	FALSE
χaλewət	χaλewət	ADV	FALSE
χăλewət	χăλewət	N;NOM;SG	FALSE
χaλewət	χaλewta	N;DAT;SG	FALSE
χăλ	χăλi	ADJ	FALSE
χăλ	χăλti	V.PTCP;PRS	FALSE
χiń	χiń	N;NOM;SG	FALSE
χint	χint	N;NOM;SG	FALSE
χint	χinta	N;DAT;SG	FALSE
χint	χintəŋ	ADJ	FALSE
χint	χintət	N;PL;NOM	FALSE
χint	χintəλ	N;PSS3S;NOM;SG	FALSE
χint	χintɛm	N;PSS1S;NOM;SG	FALSE
χint	χinλ	N;PSS3S;NOM;SG	FALSE
χir	χir	N;NOM;SG	FALSE
χir	χira	N;DAT;SG	FALSE
χir	χirəm	V.PTCP;PST	FALSE
χirəten	χirəten		FALSE
	χirəλ		FALSE
χir	χirəλ	N;PSS3S;NOM;SG	FALSE
χirti	χirəλ	V;PRS;ARGNO3;ARGNOS	FALSE
χir	χirəλən	N;PL;LOC	FALSE
	χirɛm		FALSE
χir	χirɛm	N;PSS1S;NOM;SG	FALSE
	χirije		FALSE
χir	χirije	N;NOM;SG	FALSE
	χirijen		FALSE
	χirijenən		FALSE
χir	χirijəλəm	V.PTCP;PST	FALSE
χirti	χirmaλ	V;PST;INFER;ARGNO3;ARGNOS	FALSE
χir	χirn	N;LOC;SG	FALSE
χir	χirn	N;PSS2S;NOM;SG	FALSE
χir	χirλ	N;PSS3S;NOM;SG	FALSE
χirti	χirλajət	V;PRS;PASS;ARGNO3;ARGNOP	FALSE
χiš	χiš	N;NOM;SG	FALSE
χiš	χiša	N;DAT;SG	FALSE
χišəŋ	χišəŋ	ADJ	FALSE
χiš	χišəλ	N;PSS3S;NOM;SG	FALSE
χiwɛməti	χiwɛməs	V;PST;ARGNO3;ARGNOS	FALSE
χiλe	χiλen	N;PSS2S;NOM;SG	FALSE
χiλi	χiλeλ	N;PSS3S;NOM;SG	FALSE
χiλ	χiλɛm	N;PSS1S;NOM;SG	FALSE
χiλi	χiλi	N;NOM;SG	FALSE
χiλi	χiλije	N;NOM;SG	FALSE
χiλi	χiλijɛm	N;PSS1S;NOM;SG	FALSE
χiλi	χiλiλam	N;PL;PSS1S;NOM	FALSE
χiλi	χiλiλaλ	N;PL;PSS3S;NOM	FALSE
χiλnɛ	χiλnɛ	N;NOM;SG	FALSE
	χiλnɛŋəλ		FALSE
	χo		FALSE
χojti	χoj	V;ARGNO3;ARGNOS	FALSE
χojat	χojat	N;NOM;SG	FALSE
χojti	χojəs	V;PST;ARGNO3;ARGNOS	FALSE
	χojəsajmən	V;PST;PASS;ARGNO3;ARGNOS	FALSE
χojti	χojəλ	V;PRS;ARGNO3;ARGNOS	FALSE
χojəλ	χojəλ	V;ARGNO3;ARGNOS	FALSE
χojəλ	χojəλəλ	V;PRS;ARGNO3;ARGNOS	FALSE
χojəλ	χojəλsa	V;PST;PASS;ARGNO3;ARGNOS	FALSE
χojəλ	χojəλsəλλe	V;PST;ARGNO3;ARGNOS;ARGAC	FALSE
χoj	χojman	V.CVB	FALSE
χoj	χojmaŋ	V.PTCP;PST;ADJ	FALSE
χojti	χojmaλ	V;PST;INFER;ARGNO3;ARGNOS	FALSE
nti	χojn	V;ARGNO3;ARGNOS	FALSE
χojti	χojs	V;PST;ARGNO3;ARGNOS	FALSE
χojti	χojsa	V;PST;PASS;ARGNO3;ARGNOS	FALSE
χojti	χojsaŋən	V;PST;ARGNO3;ARGNOD	FALSE
χoj	χojti	V.PTCP;PRS	FALSE
χoj	χojtina	V.PTCP;PRS;LOC	FALSE
χoj	χojλˊəm	V.PTCP;PST	FALSE
χojti	χojλa	V;PRS;PASS;ARGNO3;ARGNOS	FALSE
χojti	χojλajət	V;PRS;PASS;ARGNO3;ARGNOP	FALSE
χojti	χojλət	V;PRS;ARGNO3;ARGNOP	FALSE
χojλ	χojλəλət	V;PRS;ARGNO3;ARGNOP	FALSE
χom	χom	INTJ	FALSE
	χoməsətən		FALSE
χon	χon	N;NOM;SG	FALSE
χon	χona	N;DAT;SG	FALSE
χon	χonen	N;PSS2S;NOM;SG	FALSE
χon	χonən	N;LOC;SG	FALSE
χon	χonəŋ	ADJ	FALSE
χonəŋ	χonəŋ	N;NOM;SG	FALSE
χonəŋ	χonəŋa	ADP;DAT	FALSE
χonəŋ	χonəŋa	N;DAT;SG	FALSE
χonəŋ	χonəŋən	ADP;LOC	FALSE
χonəŋ	χonəŋən	N;LOC;SG	FALSE
χonəŋən	χonəŋən	ADP	FALSE
χonəŋ	χonəŋn	ADP;LOC	FALSE
χonəŋ	χonəŋn	N;LOC;SG	FALSE
χonəŋ	χonəŋλən	ADP;PL;PSS{2/3}D	FALSE
χon	χonəλ	N;PSS3S;NOM;SG	FALSE
χon	χonəλa	N;PSS3S;DAT;SG	FALSE
χonŋ	χonŋa	N;DAT;SG	FALSE
χonŋ	χonŋəλən	ADP;PSS3S;LOC	FALSE
χońś	χońśi	V.PTCP;PRS	FALSE
χońś	χońśλəti	V.PTCP;PRS	FALSE
χoŋra	χoŋra	N;NOM;SG	FALSE
χoŋtɛp	χoŋtɛp	N;NOM;SG	FALSE
	χoŋχrajen		FALSE
χop	χop	N;NOM;SG	FALSE
χop jʉχ	χop jʉχ	N;NOM;SG	FALSE
χop jʉχ	χop jʉχən	N;LOC;SG	FALSE
χop	χopa	N;DAT;SG	FALSE
χop	χopen	N;PSS2S;NOM;SG	FALSE
χop	χopew	N;PSS1P;NOM;SG	FALSE
χop	χopewən	N;PSS1P;LOC;SG	FALSE
χop	χopən	N;LOC;SG	FALSE
χop	χopəλ	N;PSS3S;NOM;SG	FALSE
χop	χopəλa	N;PSS3S;DAT;SG	FALSE
χop	χopɛm	N;PSS1S;NOM;SG	FALSE
χop	χopn	N;LOC;SG	FALSE
	χopt		FALSE
	χoptaλ		FALSE
	χopteŋən		FALSE
χopti	χopteλ	N;PSS3S;NOM;SG	FALSE
χopte	χopteλən	N;PSS3S;LOC;SG	FALSE
	χoptəpti		FALSE
	χoptəptijλλ		FALSE
	χoptəpttəjn		FALSE
	χoptəpttijən		FALSE
χoptərka	χoptərka	N;NOM;SG	FALSE
	χoptəti		FALSE
	χoptətλajət		FALSE
χopti	χopti	N;NOM;SG	FALSE
χopt	χoptijeλaλ	N;PSS3S;PSS3S;NOM;SG	FALSE
	χoptiλam		FALSE
χopti	χoptiλaλən	N;PSS3S;PSS3S;LOC;SG	FALSE
χop	χopλa	N;PSS3S;DAT;SG	FALSE
	χor		FALSE
χor	χor	N;NOM;SG	FALSE
χoraŋ	χoraŋ	ADJ	FALSE
	χorət		FALSE
	χort		FALSE
	χorλan		FALSE
	χorλaλ		FALSE
	χośa		FALSE
χošəm	χošəm	ADJ	FALSE
χošəm	χošəm	ADV	FALSE
χošəm jiŋk	χošəm jiŋk	N;NOM;SG	FALSE
χoš	χošən	N;LOC;SG	FALSE
χoš	χošəs	N;PST;NOM;SG	FALSE
χošti	χošəs	V;PST;ARGNO3;ARGNOS	FALSE
χošm	χošma	ADJ;DAT	FALSE
χošm	χošməλa	V;PRS;PASS;ARGNO3;ARGNOS	FALSE
χošm	χošməλəλaλ	V;PRS;ARGNO3;ARGNOP;ARGAC{D/P}	FALSE
χošməλ	χošməλsəλλe	V;PST;ARGNO3;ARGNOS;ARGAC	FALSE
χošm	χošməλtəλəm	ADJ;PRS;ARGNO1;ARGNOS	FALSE
	χošməλti		FALSE
χošm	χošməλtijəλλəm	ADJ;PRS;ARGNO1;ARGNOS	FALSE
χošm	χošməλtijλsət	V;PST;ARGNO3;ARGNOP	FALSE
χošm	χošməλtiλəs	ADJ;PST	FALSE
χošm	χošməλtλajət	ADJ;PRS;PASS;ARGNO3;ARGNOP	FALSE
χošti	χošsajət	V;PST;PASS;ARGNO3;ARGNOP	FALSE
χošti	χošsən	V;PST;ARGNO2;ARGNOS	FALSE
χošti	χošλ	V;PRS;ARGNO3;ARGNOS	FALSE
χoš	χošλəm	PRS;V.PTCP;PST	FALSE
χošti	χošλəm	V;PRS;ARGNO1;ARGNOS	FALSE
χot	χot	N;NOM;SG	FALSE
χot jit	χot jit	N;NOM;SG	FALSE
χot χăr	χot χăra	N;DAT;SG	FALSE
χot χări	χot χări	N;NOM;SG	FALSE
χot χări	χot χărin	N;PSS2S;NOM;SG	FALSE
χot	χotеna	N;PSS2S;DAT;SG	FALSE
χot	χota	N;DAT;SG	FALSE
χot	χoten	N;PSS2S;NOM;SG	FALSE
χot	χotenən	N;PSS2S;LOC;SG	FALSE
χot	χotew	N;PSS1P;NOM;SG	FALSE
χot	χotewa	N;PSS1P;DAT;SG	FALSE
χot	χoteλ	N;PSS3P;NOM;SG	FALSE
χot	χotǝtən	N;PL;LOC	FALSE
χot	χotən	N;LOC;SG	FALSE
χot	χotəna	N;PSS{2/3}D;DAT;SG	FALSE
	χotəŋ		FALSE
χot	χotəŋ	ADJ	FALSE
χot	χotət	N;PL;NOM	FALSE
χot	χotətən	N;PL;LOC	FALSE
χot	χotəλ	N;PSS3S;NOM;SG	FALSE
	χotəλa		FALSE
χot	χotəλa	N;PSS3S;DAT;SG	FALSE
χot	χotəλən	N;PSS3S;LOC;SG	FALSE
χot	χotɛm	N;PSS1S;NOM;SG	FALSE
χot	χotɛmən	N;PSS1D;NOM;SG	FALSE
	χotijen		FALSE
χot	χotlɛŋkɛλ	N;PSS3S;NOM;SG	FALSE
χot	χotn	N;LOC;SG	FALSE
χot	χotλ	N;PSS3S;NOM;SG	FALSE
χot	χotλ	V;PRS;ARGNO3;ARGNOS	FALSE
χot	χotλa	N;PSS3S;DAT;SG	FALSE
χot	χotλan	N;PL;PSS2S;NOM	FALSE
χot	χotλaλ	N;PL;PSS3P;NOM	FALSE
χot	χotλaλa	N;PL;PSS3P;DAT	FALSE
χot	χotλət	V;PRS;ARGNO3;ARGNOP	FALSE
χotχăr	χotχăra	N;DAT;SG	FALSE
χotχăre	χotχăreλ	N;PSS3S;NOM;SG	FALSE
χotχari	χotχari	N;NOM;SG	FALSE
	χowɛməs		FALSE
χowɛməλ	χowɛməλ		FALSE
χowiti	χowɛmijəλəs	V;PST;ARGNO3;ARGNOS	FALSE
χoλti	χoλ	V;ARGNO3;ARGNOS	FALSE
	χoλəm		FALSE
χoλəmen	χoλəmen		FALSE
χoλəp	χoλəp	N;NOM;SG	FALSE
χoλəp	χoλəpa	N;DAT;SG	FALSE
χoλəp	χoλəpən	N;LOC;SG	FALSE
χoλəp	χoλəpλaw	N;PL;PSS1P;NOM	FALSE
χoλti	χoλəs	V;PST;ARGNO3;ARGNOS	FALSE
χoλməsti	χoλməssət	V;PST;ARGNO3;ARGNOP	FALSE
χoλti	χoλmətəs	V;PST;ARGNO3;ARGNOS	FALSE
χoλti	χoλmɛs	V;PST;ARGNO3;ARGNOS	FALSE
χoλti	χoλmɛsəs	V;PST;ARGNO3;ARGNOS	FALSE
χoλmɛsti	χoλmɛsti	V.PTCP;PRS	FALSE
χoλp	χoλp	N;NOM;SG	FALSE
χoλp	χoλpa	N;DAT;SG	FALSE
χoλp	χoλpen	N;PSS2S;NOM;SG	FALSE
χoλp	χoλpət	N;PL;NOM	FALSE
χoλp	χoλpəλ	N;PSS3S;NOM;SG	FALSE
χoλp	χoλpɛm	N;PSS1S;NOM;SG	FALSE
χoλ	χoλti	V.PTCP;PRS	FALSE
χoλ	χoλtija	V.PTCP;PRS;DAT	FALSE
χoλti	χoλλa	V;PRS;PASS;ARGNO3;ARGNOS	FALSE
χoλλə	χoλλəman	V.CVB	FALSE
χoλλəp	χoλλəp	N;NOM;SG	FALSE
χoλλəp	χoλλəpa	N;DAT;SG	FALSE
χoλλəp	χoλλəpəλ	N;PSS3S;NOM;SG	FALSE
χoλλəti	χoλλəs	V;PST;ARGNO3;ARGNOS	FALSE
χoλ	χoλλəsəm		FALSE
χoλti	χoλλət	V;PRS;ARGNO3;ARGNOP	FALSE
χoλλə	χoλλəti	V.PTCP;PRS	FALSE
χoλλəti	χoλλəλ	V;PRS;ARGNO3;ARGNOS	FALSE
χoλλəti	χoλλəλən	V;PRS;ARGNO2;ARGNOS	FALSE
χɵ	χɵ	N;NOM;SG	FALSE
χɵ jăk	χɵ jăkət	N;PL;NOM	FALSE
χɵ jʉχ	χɵ jʉχλaλ	N;PL;PSS3S;NOM;SG	FALSE
χɵ ńăwrɛm	χɵ ńăwrɛm	N;NOM;SG	FALSE
χɵ pʉχ	χɵ pʉχ	N;NOM;SG	FALSE
χɵ pʉχ	χɵ pʉχa	N;DAT;SG	FALSE
	χɵja		FALSE
χɵ	χɵja	N;DAT;SG	FALSE
χɵ	χɵjat	N;DAT;ACC;SG	FALSE
χɵ	χɵjen	N;PSS2S;NOM;SG	FALSE
χɵ	χɵjew	N;PSS1P;NOM;SG	FALSE
	χɵjeλ		FALSE
χɵ	χɵjeλ	N;PSS3S;NOM;SG	FALSE
χɵ	χɵjən	N;LOC;SG	FALSE
χɵ	χɵjən	N;PSS{2/3}D;NOM;SG	FALSE
χɵ	χɵjəŋ	ADJ	FALSE
χɵ	χɵjət	N;PL;NOM	FALSE
χɵ	χɵjəλ	N;PSS3S;NOM;SG	FALSE
χɵ	χɵjəλən	N;PSS3S;LOC;SG	FALSE
χɵ	χɵjɛm	N;PSS1S;NOM;SG	FALSE
χɵ	χɵjŋən	N;DU;NOM;SG	FALSE
nɛŋ	χɵjŋən-nɛŋŋən	N;DU;N;DU;NOM;SG	FALSE
χɵj	χɵjtaλ	V.PTCP;PRS;ARGNO3;ARGNOP	FALSE
χɵ	χɵjλan	N;PL;PSS2S;NOM	FALSE
χɵ	χɵjλaλ	N;PL;PSS3S;NOM	FALSE
χɵ	χɵjλən	N;PL;LOC	FALSE
χɵl	χɵl	N;NOM;SG	FALSE
χɵl	χɵla	N;DAT;SG	FALSE
χɵlaŋ wɛj	χɵlaŋ wɛjŋən	N;PSS3D;NOM;SG	FALSE
χɵl	χɵlašək	N;DAT;COMP;SG	FALSE
χɵləm	χɵləm	NUM	FALSE
χɵl	χɵlən	ADP;LOC	FALSE
χɵləŋ	χɵləŋ	ADJ	FALSE
χɵl	χɵləŋa	ADJ;DAT	FALSE
χɵl	χɵləŋən	N;DU;NOM;SG	FALSE
χɵli	χɵli	N;NOM;SG	FALSE
χɵn	χɵn		FALSE
χɵn	χɵn	CONJ	FALSE
χɵn	χɵn	PART	FALSE
χɵn	χɵn	PRO;NOM;SG	FALSE
χɵńəλ	χɵńəλ	N;NOM;SG	FALSE
χɵntti	χɵntəs	V;PST;ARGNO3;ARGNOS	FALSE
χɵn	χɵnti		FALSE
χɵnti	χɵnti	ADV	FALSE
χɵntijəλ	χɵntijəλ		FALSE
χɵnt	χɵntijəλman	V.CVB	FALSE
χɵntti	χɵntijəλsa	V;PST;PASS;ARGNO3;ARGNOS	FALSE
χɵntti	χɵntijəλλa	V;PRS;PASS;ARGNO3;ARGNOS	FALSE
χɵntti	χɵntti	ADV	FALSE
χɵntti	χɵntti	PRO;NOM;SG	FALSE
χɵntti	χɵntλ	V;PRS;ARGNO3;ARGNOS	FALSE
χɵ	χɵŋaλan	N;DU;PSS2S;NOM;SG	FALSE
χɵŋən pati	χɵŋən patijən	N;LOC;SG	FALSE
χɵ	χɵŋəλ	N;DU;NOM;SG	FALSE
χɵŋ	χɵŋti	V.PTCP;PRS	FALSE
χɵŋχəmtti	χɵŋχəmtəs	V;PST;ARGNO3;ARGNOS	FALSE
χɵŋχti	χɵŋχəs	V;PST;ARGNO3;ARGNOS	FALSE
χɵŋχti	χɵŋχəλ	V;PRS;ARGNO3;ARGNOS	FALSE
χɵŋχti	χɵŋχsaŋən	V;PST;ARGNO3;ARGNOD	FALSE
	χɵŋχti		FALSE
χɵr	χɵr	N;NOM;SG	FALSE
χɵr	χɵra	N;DAT;SG	FALSE
	χɵrəŋa		FALSE
χɵrətti	χɵrətəλ	V;PRS;ARGNO3;ARGNOS	FALSE
χɵrətti	χɵrətsa	V;PST;PASS;ARGNO3;ARGNOS	FALSE
χɵrətti	χɵrətsɛmn	V;PST;ARGNO1;ARGNOD	FALSE
χɵrət	χɵrətti	V.PTCP;PRS	FALSE
χɵrətti	χɵrətλəλλe	V;PRS;ARGNO3;ARGNOS;ARGAC	FALSE
χɵrɛsti	χɵrɛsijəλ	V;PRS;ARGNO3;ARGNOS	FALSE
	χɵrɛsijəλλəm		FALSE
χɵrt	χɵrte	V;IMP;ARGNOS;ARGACS;ARGNO3;ARGNOS	FALSE
	χɵrλəmeλ		FALSE
χɵrλə	χɵrλəs	V;PST;ARGNO3;ARGNOS	FALSE
χɵrλə	χɵrλəλλe	V;PRS;ARGNO3;ARGNOS	FALSE
	χɵrλi		FALSE
χɵs	χɵs	NUM	FALSE
	χɵsati		FALSE
	χɵsət		FALSE
χɵs	χɵsəλ	N;PSS3S;NOM;SG	FALSE
χɵs	χɵskɛm	NUM	FALSE
χɵs	χɵsmit	NUM	FALSE
χɵsλa	χɵsλa	ADV	FALSE
χɵsλi+sp.var.	χɵsλa	ADJ	FALSE
sij	χɵsλa-sijλi	ADJ	FALSE
χɵsλi sijλi	χɵsλi sijλi	ADJ	FALSE
χɵt	χɵt	NUM	FALSE
χɵλ jʉχ+dial.var.	χɵt jʉχət	N;PSS3P;NOM;SG	FALSE
χɵt	χɵtəλ	V;PRS;ARGNO3;ARGNOS	FALSE
jaŋ	χɵtjaŋ	NUM	FALSE
χɵt	χɵtmit	NUM	FALSE
χɵtmit	χɵtmit	ADJ	FALSE
χɵtλə	χɵtλəm	V.PTCP;PST	FALSE
χɵtλəti	χɵtλəs	V;PST;ARGNO3;ARGNOS	FALSE
χɵtλə	χɵtλəti	V.PTCP;PRS	FALSE
χɵtλəti	χɵtλəλ	V;PRS;ARGNO3;ARGNOS	FALSE
χɵλ	χɵλ	N;NOM;SG	FALSE
χɵλti	χɵλ	V;ARGNO3;ARGNOS	FALSE
χɵλˊλˊ	χɵλˊλˊəs	V;PST;ARGNO3;ARGNOS	FALSE
χɵλ	χɵλeλən	N;PSS3S;LOC;SG	FALSE
	χɵλəm		FALSE
χɵλəm	χɵλəm	NUM	FALSE
χɵλəm jaŋ	χɵλəm jaŋ	NUM	FALSE
χɵλəm	χɵλəma	NUM;DAT	FALSE
χɵλti	χɵλəmɛmən	V;PST;INFER;ARGNO1;ARGNOD	FALSE
χɵλəmjaŋ	χɵλəmjaŋ	NUM	FALSE
χɵλ	χɵλən	N;LOC;SG	FALSE
χɵλti	χɵλənsət	V;PST;ARGNO3;ARGNOP	FALSE
χɵλti	χɵλənta	V;ARGNO3;ARGNOS	FALSE
χɵλəntti	χɵλənta	V;IMP;ARGNOS;ARGNO3;ARGNOS	FALSE
χɵλti	χɵλəntasa	V;ARGNO3;ARGNOS	FALSE
χɵλti	χɵλəntati	V;IMP;ARGNOS;ARGNO3;ARGNOP	FALSE
χɵλti	χɵλəntesa	V;IMP;ARGNOS;ARGACS;ARGNO3;ARGNOS	FALSE
χɵλti	χɵλəntəs	V;PST;ARGNO3;ARGNOS	FALSE
χɵλəntti	χɵλəntəsŋən	V;PST;ARGNO3;ARGNOD	FALSE
χɵλti	χɵλəntəλ	V;PRS;ARGNO3;ARGNOS	FALSE
χɵλ	χɵλənti	V.PTCP;PRS	FALSE
χɵλəntijəλti	χɵλəntijəλ	V;ARGNO3;ARGNOS	FALSE
χɵλəntijəλti	χɵλəntijəλəλλe	V;PRS;ARGNO3;ARGNOS	FALSE
χɵλənt	χɵλəntijəλsəm	PST;V.PTCP;PST	FALSE
χɵλti	χɵλəntijλλəm	V;PRS;ARGNO1;ARGNOS	FALSE
χɵλ	χɵλəntman	V.CVB	FALSE
χɵλti	χɵλəntsəmən	V;PST;ARGNO1;ARGNOD	FALSE
χɵλti	χɵλəntsəŋən	V;PST;ARGNO3;ARGNOD	FALSE
χɵλti	χɵλəntsəλλe	V;PST;ARGNO3;ARGNOS;ARGAC	FALSE
χɵλ	χɵλəntti	V.PTCP;PRS	FALSE
χɵλti	χɵλəntλaŋən	V;PRS;ARGNO3;ARGNOD	FALSE
χɵλəntti	χɵλəntλəm	V;PRS;ARGNO1;ARGNOS	FALSE
χɵλti	χɵλəntλəŋən	V;PRS;ARGNO3;ARGNOD	FALSE
χɵλti	χɵλəntλət	V;PRS;ARGNO3;ARGNOP	FALSE
